,zipcode,FIPS,gentrification_score
1639,32583,12,0.7565900769470416
1640,30504,13,1.1507984740761361
1641,33486,12,0.42092497471026696
1642,78133,48,-0.01776100869613844
1643,32801,12,3.2750738896919946
1644,75201,48,
1645,33406,12,1.5720184678014242
1646,37091,47,4.1814054168206525
1647,21040,24,0.7089994505139314
1648,76034,48,
1649,19977,10,22.850225563909675
1650,38242,47,-3.595744680851067
1651,78148,48,1.2769230462591459
1652,27312,37,1.227103294325997
1653,33606,12,2.4362774141396115
1654,22556,51,0.48052110702500156
1655,32751,12,-1.5316390171919645
1656,32217,12,-0.8342008035371788
1657,33761,12,-0.019747918384968883
1658,20601,24,1.14392581167279
1659,73020,40,1.466808114623912
1660,35022,1,0.13690132855883777
1661,34292,12,0.791129007523211
1662,33897,12,-0.14427303521497772
1663,27537,37,1.0420763777726971
1664,32444,12,1.9670102353166279
1665,30233,13,-1.4016324485234453
1666,79603,48,0.1364423228243194
1667,19803,10,12.800345100294809
1668,33558,12,0.9259746369712639
1669,70471,22,0.8833974942198785
1670,34470,12,1.0465506804103202
1671,31903,13,0.5691889297712369
1672,22311,51,-0.2333253168227049
1673,78751,48,1.7207229966273838
1674,20716,24,0.16205154195197433
1675,33714,12,-0.10166799046862643
1676,34788,12,0.4660377277486075
1677,33569,12,-1.632544644585572
1678,28120,37,0.5224738686655266
1679,37774,47,0.9823814907554342
1680,20136,51,1.024174117955998
1681,32952,12,1.64953652338061
1682,30549,13,1.1593290373358256
1683,30540,13,3.3266038413759254
1684,21286,24,1.6765252278751044
1685,73064,40,0.9558324104908218
1686,71109,22,-3.7097922848664697
1687,33931,12,1.6099290986564851
1688,32176,12,4.039241989438111
1689,70785,22,-1.0496131065640164
1690,22302,51,1.5446452792275072
1691,39702,28,0.5332200924298758
1692,32821,12,2.1465091988756617
1693,33028,12,1.4211608279677728
1694,27409,37,-0.2577340945079073
1695,71301,22,-0.3622708393010609
1696,33759,12,1.0169051661127038
1697,40215,21,1.010790961160059
1698,33556,12,1.893697724976914
1699,32726,12,-0.06947685668742186
1700,34772,12,1.713038747699284
1701,74801,40,0.7669073945106425
1702,27403,37,2.2426973538434947
1703,28805,37,0.0015461535998398453
1704,29170,45,0.5740435212373164
1705,31520,13,-0.6449216315966043
1706,76018,48,
1707,33547,12,0.8205522893952327
1708,41015,21,-0.07818680693547402
1709,70401,22,0.26546620981264224
1710,27203,37,1.3344184230640233
1711,22406,51,1.6129544628907857
1712,33189,12,0.8446273672081668
1713,22209,51,1.6391113165899038
1714,76134,48,
1715,29690,45,1.9492494585619793
1716,27607,37,2.837140893525635
1717,28443,37,2.6186274870673905
1718,34266,12,1.6847405112315939
1719,27518,37,-0.23567439350518718
1720,42103,21,0.7394690243020069
1721,28037,37,-0.3178283890572123
1722,28374,37,2.2249135652855783
1723,20832,24,1.3685527082834497
1724,38103,47,1.60001059378145
1725,32713,12,-2.741703599304926
1726,33166,12,0.2683862662156792
1727,32407,12,3.7154199349531276
1728,30121,13,1.6708454118705116
1729,21613,24,0.622623035986652
1730,33811,12,-0.6223395604514751
1731,31768,13,2.1057230231542197
1732,27401,37,1.518064084942183
1733,21231,24,2.5885411952938147
1734,20112,51,0.17826842388143077
1735,33860,12,0.9991911613231993
1736,36265,1,1.2666866314749679
1737,39305,28,1.2025631396113046
1738,21204,24,1.0669383121080893
1739,29206,45,2.171922696746808
1740,39507,28,-1.1801029833732999
1741,78654,48,2.421933731830868
1742,79706,48,1.1809025237422133
1743,29585,45,1.3548273247758225
1744,33991,12,1.572304235453002
1745,30035,13,0.2056307692818255
1746,77503,48,0.5117022062367538
1747,32832,12,2.6951592515291605
1748,34638,12,3.1073312035178344
1749,27527,37,1.03341369724186
1750,31326,13,-0.07812390894490608
1751,75088,48,
1752,23693,51,2.3911351596829085
1753,41005,21,1.106191177988097
1754,75090,48,0.05672687062292667
1755,27803,37,4.337326739569551
1756,38863,28,0.2947022376235666
1757,76148,48,
1758,20879,24,0.47860329584884126
1759,41101,21,0.8997271224874134
1760,34994,12,1.152809527772204
1761,37216,47,0.83090612377446
1762,30141,13,0.5794146880543203
1763,32311,12,3.778837793737567
1764,32804,12,3.809937128596582
1765,31558,13,0.864241187346556
1766,21211,24,1.7859327526019795
1767,73115,40,0.371603373223438
1768,29420,45,0.5296986941720443
1769,33602,12,1.4101365295426822
1770,72761,5,0.44094917645781917
1771,35126,1,0.3253233528297678
1772,73135,40,1.5794407319047894
1773,20659,24,-6.707497968030338
1774,78752,48,0.8300198766366167
1775,70586,22,-1.8252261252098754
1776,36207,1,-0.12357918355853345
1777,75082,48,
1778,30116,13,-0.2947069043047989
1779,77316,48,3.5783404963312897
1780,41102,21,1.7782389792075013
1781,23502,51,1.623614205902243
1782,24179,51,0.9312367319197491
1783,31605,13,122.14492753634632
1784,34446,12,15.30411380238373
1785,23237,51,-0.2817325419528
1786,71055,22,14.33132098639106
1787,32796,12,-0.7549921845991038
1788,33004,12,0.7744610230994925
1789,21037,24,1.7842131844333824
1790,30507,13,-0.19518499264130007
1791,37766,47,1.6570693532604308
1792,73130,40,0.10892500992898699
1793,29307,45,0.12642231475600202
1794,75965,48,3.071254044773161
1795,34236,12,-0.2776840601681659
1796,33609,12,0.16496645129953605
1797,29906,45,0.3623625724856338
1798,20876,24,0.6342110361947718
1799,24151,51,5.587420391518494
1800,35633,1,1.9110277010452048
1801,33948,12,0.059127137389839844
1802,78214,48,1.1529966096424873
1803,74107,40,1.1397927745420777
1804,23061,51,2.2485321748764266
1805,31548,13,-0.6051102781454278
1806,78621,48,0.5636139572459956
1807,24503,51,0.37598159752518445
1808,27712,37,0.48396315954124575
1809,32128,12,4.0722408064616475
1810,21012,24,2.2759559441463586
1811,78738,48,0.3237121863017925
1812,23294,51,0.8260109951412957
1813,27408,37,-0.5091018488327492
1814,32601,12,0.9082531658518502
1815,31069,13,5.038376273217498
1816,38555,47,0.029207471222051324
1817,35235,1,1.3686478905833381
1818,70438,22,1.1843416370106779
1819,32826,12,1.6986005884189281
1820,33483,12,1.4623835551316189
1821,23704,51,0.8917439983231981
1822,27539,37,2.5179232795656574
1823,37321,47,0.6996433912343274
1824,78102,48,1.0
1825,70427,22,0.8846975088967959
1826,27896,37,0.31078948252123934
1827,31503,13,0.8750416527824059
1828,31701,13,1.4523358900288876
1829,34695,12,1.4608203504927022
1830,34465,12,-3.742406766628236
1831,79764,48,1.0
1832,28202,37,3.514760511376622
1833,33181,12,1.0588539865649629
1834,29204,45,1.9538767915806596
1835,36606,1,-0.3653516633633641
1836,72904,5,1.1196228909247787
1837,36693,1,0.9943008188501365
1838,34233,12,0.48576198258751113
1839,21078,24,1.392474061025278
1840,30106,13,-0.14449110848199542
1841,21158,24,1.1941863565841375
1842,74804,40,1.0528233846271269
1843,37745,47,1.2795008879158882
1844,32141,12,0.8769591278803205
1845,29016,45,2.055891502165888
1846,33431,12,-0.4970116041031106
1847,38614,28,1.0
1848,20169,51,0.6216985714512565
1849,74145,40,0.4009453870178103
1850,35901,1,1.3791197402059017
1851,75048,48,
1852,34212,12,1.1869498350326648
1853,33572,12,2.1194096742743245
1854,38732,28,1.0
1855,39073,28,3.0485002767963447
1856,33603,12,1.5226170684806473
1857,70043,22,0.730739444479815
1858,23504,51,2.0688524140202547
1859,33037,12,0.8963994330819005
1860,31008,13,-1.260994607549422
1861,33185,12,0.5616231126365159
1862,33773,12,0.07951728353491493
1863,23692,51,0.6165202376466886
1864,24014,51,12.447619926663695
1865,34442,12,0.8573625528642965
1866,73139,40,0.5958012662747963
1867,23221,51,3.1307576122308176
1868,37208,47,1.3065383233052248
1869,22655,51,-0.38585500679269763
1870,28326,37,2.1488363090917892
1871,34482,12,-0.1005688744412827
1872,75146,48,
1873,75602,48,1.8646483361743114
1874,27591,37,1.3038274433604025
1875,29506,45,0.8329946943377645
1876,31721,13,1.66025228880095
1877,28716,37,0.43601531515459235
1878,22303,51,1.5332475364782616
1879,34102,12,1.3175367087364336
1880,36575,1,1.7071821132176779
1881,70535,22,0.034983205526329705
1882,32305,12,1.0204698213059262
1883,32805,12,0.18737039787889467
1884,76135,48,
1885,32206,12,0.18197761671141954
1886,76310,48,130.35707317074076
1887,37725,47,2.925752907265681
1888,40204,21,0.8451039616989813
1889,30017,13,1.3869009197664337
1890,38372,47,2.516750230125934
1891,33405,12,0.6639490311283305
1892,35903,1,-0.043575393261014096
1893,73114,40,0.8319084435473759
1894,37212,47,0.9847760825065764
1895,33469,12,0.9977507952369914
1896,33711,12,0.5977687386416042
1897,27536,37,-0.08764006402926988
1898,75237,48,
1899,33472,12,1.330602390102515
1900,27801,37,-0.11041652155743067
1901,35214,1,0.7564894587890996
1902,73018,40,0.6109687508961612
1903,29644,45,2.542377331866017
1904,79703,48,0.9484170674016041
1905,30071,13,0.5264422478607091
1906,74134,40,1.2908507076334383
1907,28312,37,0.49532250123092475
1908,75181,48,
1909,33323,12,2.3478681997947346
1910,37411,47,0.7622572286073196
1911,24015,51,3.0938939560485648
1912,33129,12,4.524852115708135
1913,39440,28,-0.08879244765361008
1914,38133,47,2.236955818045917
1915,70116,22,-0.2631915293124055
1916,24201,51,0.8394071606994172
1917,78261,48,-0.06403311029923342
1918,30314,13,0.7132960426646842
1919,78735,48,2.2223233864659333
1920,38141,47,-0.720334763493829
1921,29102,45,1.6958282669336966
1922,20720,24,1.2469259529693848
1923,28557,37,0.9070571993178309
1924,75022,48,
1925,20646,24,-0.5537138583192803
1926,21214,24,1.0426494117266805
1927,33704,12,2.847604778827303
1928,28301,37,0.22895125553914347
1929,38901,28,1.0
1930,30728,13,0.5098931719788892
1931,27501,37,2.064470076734641
1932,32920,12,0.10024168821553162
1933,37748,47,-0.08292520226705874
1934,33898,12,0.9486224805108919
1935,27510,37,2.070736809175119
1936,33971,12,-0.4953489184343494
1937,78114,48,1.4961980558761208
1938,39560,28,-2.4672379230376182
1939,40031,21,1.2042386795172273
1940,78222,48,1.056379393163875
1941,36507,1,0.3496543125920888
1942,29410,45,1.7408160154463694
1943,76009,48,
1944,33168,12,-0.14464499478236031
1945,75156,48,1.650787418540846
1946,25302,54,
1947,23226,51,2.2593963990309027
1948,39553,28,2.931134782437799
1949,27021,37,2.5187654638906167
1950,32836,12,-0.8828988678731481
1951,77384,48,0.4607440587595335
1952,19804,10,2.8715220360917275
1953,40014,21,3.0182105302735964
1954,29627,45,-0.23134480502360677
1955,33634,12,2.114228661466101
1956,70611,22,1.1871384660067277
1957,72715,5,0.362898542859469
1958,78801,48,1.0
1959,75964,48,1.2477052103282047
1960,70526,22,-0.6400677276009685
1961,73109,40,0.8839834740807284
1962,32025,12,1.0170600464718111
1963,74037,40,0.9350116766551316
1964,33872,12,0.14731200259866936
1965,73036,40,0.511425111084834
1966,74129,40,0.3238337413128511
1967,23114,51,1.9824415556361177
1968,76082,48,
1969,40213,21,0.7395756307260397
1970,33767,12,3.0912625550981234
1971,71108,22,-2.232415839557957
1972,70714,22,2.1249377945610477
1973,21409,24,1.24324778589437
1974,34222,12,1.4777348867574822
1975,34480,12,0.8793712527676655
1976,77640,48,0.7800962645679139
1977,34237,12,0.16108523531396454
1978,70706,22,-0.9111023291667866
1979,30277,13,1.7265657019877108
1980,38829,28,-0.02592957742308661
1981,74114,40,-0.0023740187389212452
1982,20657,24,0.4613359212326462
1983,21901,24,1.437724303071512
1984,33777,12,0.47988192546897085
1985,34239,12,1.3139155314664785
1986,74021,40,1.796428772403701
1987,78584,48,0.5176295090859776
1988,34685,12,1.7948079587677739
1989,33760,12,0.888731414465773
1990,77979,48,2.043532518791537
1991,33566,12,0.43633138302303176
1992,34228,12,0.395194258348049
1993,33132,12,4.016657750512704
1994,70125,22,-0.10696507590110597
1995,21076,24,1.1743038496347533
1996,33331,12,2.7018427878346394
1997,34235,12,1.1948673907995113
1998,34474,12,0.8635115972435284
1999,28732,37,1.5722598086977997
2000,38804,28,-0.12255707702392439
2001,32226,12,1.2628576043286024
2002,33525,12,1.1893052444849073
2003,78374,48,-0.2518514345416753
2004,30009,13,1.5203242993895345
2005,71104,22,2.9076230430778582
2006,34951,12,1.8280580751589688
2007,37015,47,0.47817791894564315
2008,23508,51,2.213198324196594
2009,39565,28,6.415589009865971
2010,40059,21,3.4193936507538605
2011,41076,21,0.3343114401454203
2012,70563,22,0.07742092901171432
2013,34286,12,1.4284068055050454
2014,19801,10,0.07764756632396287
2015,33635,12,1.2947275920609418
2016,74106,40,1.338067302551982
2017,34242,12,2.4032914598185138
2018,32934,12,-0.12405920583075514
2019,22911,51,0.04561765243851849
2020,30677,13,-0.11335650830436461
2021,74127,40,2.1355617455896008
2022,30153,13,-0.9987348178137657
2023,28034,37,0.7386532257129195
2024,75751,48,0.558356117157536
2025,71115,22,1.6101094853166875
2026,76015,48,
2027,24210,51,0.2671373855120732
2028,23325,51,2.8357395767573363
2029,32024,12,2.076250458603399
2030,33983,12,0.9149959622204294
2031,33316,12,-1.571287568383625
2032,20895,24,3.036540822447711
2033,34473,12,4.460294885934868
2034,28387,37,1.1790815261391816
2035,32097,12,2.014308883998574
2036,73010,40,1.3032239841890458
2037,70053,22,1.7076987422747059
2038,32310,12,1.4319187876911106
2039,27546,37,1.3863499943219617
2040,75142,48,
2041,37354,47,0.8458988621007063
2042,70435,22,2.626171033555727
2043,76574,48,0.37719803541888414
2044,78220,48,-0.13340787734918294
2045,20105,51,2.2229075638479077
2046,27317,37,-0.10565877960397889
2047,34714,12,2.512999617901821
2048,32829,12,-0.0980275024824115
2049,38108,47,-0.06547545479692385
2050,24572,51,-0.10533830411675996
2051,37813,47,-0.2958240447555638
2052,33778,12,0.21174574085784711
2053,38107,47,0.21989276738998687
2054,37210,47,0.8549026592425826
2055,35071,1,1.590929851988924
2056,41091,21,1.3918839183893776
2057,72022,5,0.9508851372637014
2058,39194,28,0.013786381619867777
2059,39773,28,0.978283460790324
2060,20871,24,-0.07017702686581159
2061,39429,28,-0.46158082194214256
2062,75951,48,1.043301283175421
2063,70764,22,0.7940524282076047
2064,35816,1,0.03500444706649969
2065,75401,48,
2066,75961,48,2.232318563032426
2067,38652,28,1.2993980951027515
2068,29302,45,0.3777024960594725
2069,27344,37,-0.27811683112668806
2070,34996,12,2.1818887153857074
2071,39204,28,0.6405858250347864
2072,40212,21,-0.2663901038990336
2073,70578,22,1.584256536773278
2074,31312,13,2.4479392151386077
2075,73142,40,0.3667722484921901
2076,37069,47,1.154212489464101
2077,34736,12,3.5228023068180905
2078,28036,37,5.194394887598249
2079,32609,12,-1.5965014726379192
2080,31030,13,0.28672857998801277
2081,22305,51,1.7329205348786147
2082,28801,37,0.9554039898081941
2083,30901,13,1.3522236875189215
2084,41075,21,2.2827637117962833
2085,36305,1,-0.022927245399521668
2086,75402,48,
2087,20903,24,0.7670137599193176
2088,73129,40,0.43266654279167377
2089,28574,37,0.5455320261140815
2090,70128,22,-1.2071648517073614
2091,27856,37,2.795935780455525
2092,28327,37,0.12400771929467237
2093,30548,13,1.4747557881567024
2094,22551,51,1.1245515269815614
2095,37771,47,0.8187309474117896
2096,75094,48,
2097,76528,48,0.5188197736656992
2098,70546,22,-3.384506135320062
2099,39705,28,0.1777761715238278
2100,35040,1,1.0270035608613253
2101,33605,12,-0.18126036114568844
2102,35473,1,0.2833368295923357
2103,38261,47,1.1823026738950693
2104,36618,1,-0.732870871202851
2105,38112,47,0.6502498366792026
2106,37763,47,1.279458397608356
2107,40228,21,1.3199814510772163
2108,24382,51,0.7800968733043078
2109,31217,13,-9.285619615639531
2110,33815,12,0.6626795762812937
2111,79119,48,-1.085366699817285
2112,37642,47,2.434064937420642
2113,29306,45,0.8516558057104321
2114,30635,13,0.9297853404002
2115,78617,48,0.7438558110308922
2116,23605,51,0.6415549838682698
2117,31211,13,11.924453280318142
2118,33616,12,2.1103992172165422
2119,21050,24,2.301212101622602
2120,38343,47,1.006184022405452
2121,77437,48,0.5769639065817412
2122,23005,51,1.6517944808274445
2123,19809,10,25.911280465885408
2124,27576,37,0.5249814717467838
2125,76501,48,1.5033261966661566
2126,37204,47,1.366425329212626
2127,28075,37,1.757784480364913
2128,19703,10,14.27564886045004
2129,38237,47,0.7427446280284218
2130,33034,12,1.5944570799278437
2131,37127,47,0.830447059617679
2132,73118,40,1.5578691982210706
2133,34420,12,2.260280788463293
2134,31709,13,1.0
2135,70062,22,1.0290057708533633
2136,33149,12,2.2401336256112057
2137,34690,12,-0.2799248659283874
2138,77578,48,0.9639027468104515
2139,35206,1,0.0811176911211624
2140,36571,1,2.0648269517770705
2141,21085,24,0.35471467127803935
2142,33637,12,2.0445477935525957
2143,32903,12,2.242083988322479
2144,24354,51,1.225430966428262
2145,78224,48,1.31478203847986
2146,31005,13,-3.850718993409216
2147,79935,48,17.352164343360204
2148,22205,51,4.527569784161593
2149,39426,28,2.064207838807617
2150,72210,5,1.309518143557456
2151,76234,48,
2152,32922,12,0.8332662594802043
2153,38063,47,1.2921473197673274
2154,79903,48,6.115920763022732
2155,39562,28,-3.474824102826153
2156,22124,51,0.6491304268816479
2157,78566,48,0.8876655922260634
2158,75116,48,
2159,35763,1,2.286891656945689
2160,23707,51,-2.2293599958079953
2161,37398,47,0.867100500005308
2162,72058,5,-0.09482561288758173
2163,76115,48,
2164,29693,45,6.558782415199859
2165,29662,45,2.2925654608974475
2166,41001,21,1.2912068285790643
2167,30474,13,2.053100427988454
2168,20151,51,-0.04678869989605711
2169,37416,47,0.44527717247546905
2170,33549,12,1.9685596056986445
2171,30179,13,0.46423397875726213
2172,38606,28,2.552947202311693
2173,25314,54,
2174,20724,24,1.8282776791145867
2175,76058,48,
2176,28539,37,0.5310601885259415
2177,70006,22,2.1480049416105067
2178,33327,12,-2.694753063481993
2179,76052,48,
2180,27282,37,-1.410041667642458
2181,33565,12,0.7041672190655639
2182,28462,37,0.7373654251360162
2183,31407,13,3.917542420222051
2184,38120,47,5.752516317366151
2185,35406,1,4.183903223550802
2186,21108,24,2.233987733531581
2187,35094,1,2.849350249382092
2188,21532,24,-16.348129675810505
2189,72543,5,2.2862788204727544
2190,38019,47,0.818809847508402
2191,75670,48,-20.061751397391433
2192,75253,48,
2193,38611,28,5.802647822570343
2194,22046,51,0.37063913963904643
2195,27596,37,0.8623423103509852
2196,39520,28,3.392555324083175
2197,75474,48,
2198,21550,24,88.80128720836795
2199,33980,12,-0.80938169305853
2200,39571,28,-1.571636335049724
2201,34771,12,2.421702685911003
2202,29118,45,1.8859397972606973
2203,30354,13,1.442544880719087
2204,30747,13,0.43754904920012094
2205,35080,1,1.915766011478624
2206,19707,10,24.871665827881237
2207,34949,12,1.1786995746180609
2208,33305,12,1.2960308476406375
2209,30273,13,1.973185232629722
2210,39307,28,0.7006384377053789
2211,20816,24,3.7055383188751074
2212,78070,48,1.4891203606814203
2213,29624,45,0.30178458398667046
2214,30707,13,1.3995382578534459
2215,37377,47,2.260007717842989
2216,75633,48,-0.6406697965257568
2217,72002,5,1.0314778426719782
2218,27370,37,0.616631566213385
2219,22963,51,-0.4144199271687259
2220,31545,13,1.2592640005461961
2221,71129,22,21.941348613527047
2222,70767,22,2.5870205302342804
2223,39183,28,1.0423714036617302
2224,70037,22,-2.1933497785059304
2225,20737,24,0.34554886112406086
2226,33315,12,0.8577104667867628
2227,37663,47,-1.8760203156176296
2228,30317,13,3.748906916583837
2229,32091,12,2.06393418910248
2230,75707,48,1.2686139813460142
2231,32428,12,0.08034982438311729
2232,33184,12,-0.533044945400585
2233,33935,12,1.497902097902096
2234,33136,12,0.5203272955308877
2235,22546,51,0.6421833553852806
2236,70518,22,3.037745568007337
2237,39074,28,-1.9543345738554785
2238,75601,48,-0.38847550581783014
2239,22025,51,-0.009079557783297278
2240,29492,45,2.8993445455007385
2241,27504,37,-0.29732385192160193
2242,34142,12,0.7563718509060551
2243,35213,1,4.502762647234614
2244,37874,47,1.03198750465148
2245,22301,51,3.170620214343704
2246,28711,37,0.46521383121308957
2247,33765,12,0.2411048134377832
2248,30642,13,2.223897876417503
2249,29153,45,1.7015802851143789
2250,39828,13,1.856874813602387
2251,37617,47,1.459607869003842
2252,35208,1,0.055540040767642726
2253,75236,48,
2254,35475,1,2.6786238724564733
2255,32534,12,1.2654153699789294
2256,35210,1,-1.7786210862497536
2257,40217,21,1.193585581972452
2258,32317,12,0.0690399907893766
2259,36054,1,1.9651335192019468
2260,22066,51,1.5632680317872931
2261,76022,48,
2262,21046,24,0.3620765724998386
2263,29388,45,0.9431387771425881
2264,35111,1,-0.8458149779735683
2265,72202,5,2.20410623913551
2266,31533,13,3.101340336895493
2267,24592,51,1.7412949227717598
2268,30523,13,0.1553492214579492
2269,37083,47,0.17824209214669676
2270,75169,48,0.7189429961469666
2271,28584,37,0.4444848491735647
2272,78611,48,0.4777591277814244
2273,28791,37,-0.5748123344632147
2274,70807,22,1.5870680990993622
2275,33559,12,0.9692999179907618
2276,33523,12,1.4418233035292123
2277,33412,12,0.5120681321097615
2278,29902,45,0.06412190706095329
2279,77488,48,0.5258094479830151
2280,78739,48,1.5136699965376188
2281,76450,48,0.7657606108736706
2282,22039,51,1.1589765737258948
2283,32055,12,0.9656353185764947
2284,33715,12,2.912480069643326
2285,32433,12,-0.5981545065671479
2286,33050,12,0.6905173923890714
2287,31216,13,7.100066269052372
2288,76008,48,
2289,29323,45,-0.2659561954501611
2290,40210,21,0.5718833423153565
2291,30360,13,3.5229725895332797
2292,78726,48,2.1188651081673746
2293,32351,12,1.8507124339475087
2294,70121,22,1.99673943964458
2295,40514,21,1.1211863625656742
2296,74146,40,0.6967305365634051
2297,28164,37,0.7358506012884701
2298,36619,1,2.149361186345654
2299,32011,12,1.086872194517911
2300,23661,51,-0.9239088937851033
2301,27592,37,0.21640600764271717
2302,79556,48,0.7158136571616116
2303,20905,24,-0.05547710445202652
2304,74003,40,0.6859275817710202
2305,34785,12,
2306,37090,47,0.1582936678792835
2307,33598,12,3.5410345365656775
2308,37618,47,3.2165047903302946
2309,22151,51,2.0250504770042115
2310,35757,1,0.9107055863200219
2311,72117,5,0.8995741459688927
2312,21205,24,0.5372038431702115
2313,22603,51,1.2039810741404795
2314,76031,48,
2315,28023,37,0.28360403310480703
2316,28516,37,0.836907501150483
2317,33545,12,1.905186057725588
2318,76643,48,0.7028750698708619
2319,79007,48,1.488610965809122
2320,77554,48,0.4451718305768419
2321,38635,28,3.670554680515944
2322,33957,12,2.714674482501689
2323,22508,51,2.1332742922786267
2324,32951,12,1.6483803332051128
2325,20187,51,0.7609055786564587
2326,35756,1,0.6020568241241067
2327,74104,40,0.9919001997692789
2328,25309,54,
2329,71295,22,-0.5153307777022187
2330,29560,45,0.9562783669778336
2331,35904,1,1.0912273428683292
2332,30011,13,1.75312825124906
2333,21074,24,0.09871396017842063
2334,39272,28,1.1639339707130236
2335,27525,37,1.035007675634375
2336,30656,13,1.2065351039487067
2337,72908,5,0.4497218499274777
2338,28460,37,1.4569509707551833
2339,37188,47,1.2532034149082514
2340,33981,12,1.6159544959797765
2341,72103,5,-0.01713388225215363
2342,38571,47,2.659597967749063
2343,31220,13,-8.857521537442071
2344,29860,45,1.022931311244281
2345,76118,48,
2346,77801,48,1.1575774869764341
2347,30276,13,3.051945315131594
2348,72936,5,1.2613141902436338
2349,33167,12,0.2048711068089735
2350,23838,51,1.9275359404614647
2351,31501,13,1.1249583472175941
2352,21210,24,0.9997139440170661
2353,72114,5,-0.06708504162218816
2354,19806,10,1.7887698612408804
2355,20186,51,0.4262369424057091
2356,32653,12,-3.200368266038115
2357,28016,37,0.6856728447661268
2358,22026,51,1.1731947748503788
2359,29061,45,0.16693316277582346
2360,25313,54,
2361,34432,12,0.6293484480342294
2362,23663,51,1.4694445345503457
2363,78701,48,3.524540080275965
2364,30103,13,-0.11121159274076568
2365,75773,48,1.3942139360566785
2366,35115,1,0.5303099506629729
2367,77474,48,1.4413702879763057
2368,23509,51,1.9744175485261877
2369,36567,1,0.08859420454116065
2370,33843,12,0.5967104335852387
2371,34972,12,1.116051439579321
2372,32615,12,-1.2356007552863673
2373,20194,51,-0.2580526231261538
2374,75244,48,
2375,33896,12,3.5321382594354622
2376,72921,5,2.6184662272568713
2377,73122,40,-0.10645327169439461
2378,78645,48,0.3368789833420962
2379,76266,48,
2380,34715,12,1.850689770011241
2381,23093,51,1.704302314397245
2382,29369,45,1.325385622760173
2383,38139,47,1.1203112217572788
2384,75057,48,
2385,34488,12,-2.1522485467165313
2386,37854,47,-0.4364333309626171
2387,78248,48,-1.0061010489977429
2388,35645,1,1.2191693200908154
2389,21620,24,130.1769911504441
2390,72227,5,1.5334371338369248
2391,20619,24,-1.6871105391492804
2392,37777,47,1.649991538995422
2393,32669,12,5.5563161461641055
2394,70394,22,-4.758489393115219
2395,76207,48,
2396,31032,13,-15.683233929754879
2397,70814,22,0.30594708390660047
2398,29601,45,2.374615336171903
2399,78015,48,-0.3946148924592949
2400,28315,37,1.8734463391906955
2401,36541,1,1.1817934160343029
2402,77651,48,0.43080602044178434
2403,34669,12,1.3372269145168088
2404,28465,37,1.7461186879540427
2405,34479,12,-0.21979616714625988
2406,35217,1,1.2707220292298613
2407,30107,13,0.974570772899164
2408,33413,12,2.187070327879022
2409,29920,45,0.6775274855028729
2410,37406,47,0.6427600563837667
2411,32968,12,2.207474648348054
2412,22044,51,0.6936009418117567
2413,24202,51,0.199087427144047
2414,38572,47,2.393539994600299
2415,20650,24,-6.1206312652397665
2416,34984,12,2.579772574857922
2417,36527,1,1.9986588084173948
2418,23150,51,-0.5134130037740138
2419,35180,1,1.0659790280666877
2420,33403,12,0.9343087257720661
2421,33498,12,3.0748207607373113
2422,74110,40,-0.4318955572437462
2423,75686,48,1.5793629717961966
2424,33947,12,0.4650117622274518
2425,38556,47,2.4788039327053015
2426,72207,5,1.6999712168909267
2427,29033,45,1.7357254993168008
2428,34450,12,-1.9846212995001866
2429,40175,21,1.1874472975938812
2430,33859,12,0.29191920287105116
2431,28748,37,0.783424135549182
2432,28467,37,1.5658276812764047
2433,40208,21,0.31219842334156284
2434,35120,1,2.9287627638130207
2435,37760,47,1.492864952362021
2436,28021,37,0.4560732284555064
2437,70422,22,2.0061529488955316
2438,70583,22,0.06346874745836652
2439,37218,47,0.04027244648128318
2440,75835,48,-0.10073102418542663
2441,27358,37,1.1404990389240262
2442,39667,28,-2.0923966947042443
2443,70525,22,0.996897050596067
2444,33955,12,4.476528211790314
2445,35750,1,-1.2343983945866477
2446,29626,45,0.9447034072435825
2447,72714,5,0.4005861123924788
2448,33035,12,-0.594732856262795
2449,38668,28,5.070452513728661
2450,38821,28,4.146328320913307
2451,24121,51,6.841076717823072
2452,31523,13,-2.241264439438241
2453,32254,12,0.4130342613716663
2454,33527,12,1.9930380140389499
2455,21128,24,1.3397585493567796
2456,32569,12,0.43795651243341627
2457,35954,1,1.8602915774200235
2458,22181,51,0.4933097607538163
2459,70447,22,2.3804733856559537
2460,37404,47,0.42652418810925463
2461,77445,48,0.20583213671832518
2462,37073,47,-0.023412271995854963
2463,75409,48,
2464,30337,13,-0.28241790881319734
2465,33966,12,-2.1526474491815493
2466,39540,28,-1.3341849770056238
2467,36617,1,0.5854778468268563
2468,38703,28,0.13182457853470803
2469,34731,12,0.3395681370597812
2470,34452,12,-1.4094579008073858
2471,72012,5,3.4712620089016584
2472,34610,12,1.5091013828939746
2473,35212,1,0.28512990227423557
2474,20613,24,1.3157940826339705
2475,39470,28,0.7004209218879395
2476,34448,12,2.8919646289888528
2477,73108,40,-0.42199312768775
2478,38358,47,3.7108443173583496
2479,39475,28,0.8875940995225895
2480,27023,37,-0.4918656890413839
2481,74604,40,-90.9548387096816
2482,37772,47,1.0048583333537726
2483,30110,13,0.15075009997461278
2484,23836,51,-0.22606856192766941
2485,27249,37,0.875577140983629
